y,m,d,h,c
2018,9,19,22,663
2018,9,19,23,327
2018,9,20,0,451
2018,9,20,1,487
2018,9,20,2,279
2018,9,20,3,423
2018,9,20,4,490
2018,9,20,5,533
2018,9,20,6,702
2018,9,20,7,1064
2018,9,20,8,1255
2018,9,20,9,1197
2018,9,20,10,1183
2018,9,20,11,1148
2018,9,20,12,1116
2018,9,20,13,1185
2018,9,20,14,1262
2018,9,20,15,1309
2018,9,20,16,1388
2018,9,20,17,1125
2018,9,20,18,1333
2018,9,20,19,1476
2018,9,20,20,1554
2018,9,20,21,1138
2018,9,20,22,541
2018,9,20,23,331
2018,9,21,0,454
2018,9,21,1,469
2018,9,21,2,347
2018,9,21,3,408
2018,9,21,4,465
2018,9,21,5,671
2018,9,21,6,768
2018,9,21,7,1045
2018,9,21,8,1196
2018,9,21,9,1195
2018,9,21,10,1074
2018,9,21,11,1078
2018,9,21,12,1280
2018,9,21,13,1185
2018,9,21,14,1234
2018,9,21,15,1284
2018,9,21,16,1666
2018,9,21,17,1363
2018,9,21,18,1192
2018,9,21,19,1283
2018,9,21,20,1586
2018,9,21,21,1123
2018,9,21,22,1012
2018,9,21,23,454
2018,9,22,0,497
2018,9,22,1,436
2018,9,22,2,238
2018,9,22,3,407
2018,9,22,4,370
2018,9,22,5,538
2018,9,22,6,821
2018,9,22,7,1331
2018,9,22,8,1486
2018,9,22,9,1606
2018,9,22,10,1176
2018,9,22,11,1123
2018,9,22,12,1389
2018,9,22,13,1086
2018,9,22,14,1266
2018,9,22,15,1613
2018,9,22,16,1092
2018,9,22,17,1082
2018,9,22,18,1069
2018,9,22,19,1242
2018,9,22,20,1568
2018,9,22,21,1478
2018,9,22,22,895
2018,9,22,23,464
2018,9,23,0,544
2018,9,23,1,502
2018,9,23,2,336
2018,9,23,3,356
2018,9,23,4,423
2018,9,23,5,535
2018,9,23,6,680
2018,9,23,7,1171
2018,9,23,8,1351
2018,9,23,9,1553
2018,9,23,10,2422
2018,9,23,11,1663
2018,9,23,12,1915
2018,9,23,13,1526
2018,9,23,14,1677
2018,9,23,15,1790
2018,9,23,16,1993
2018,9,23,17,1509
2018,9,23,18,1604
2018,9,23,19,1790
2018,9,23,20,1732
2018,9,23,21,1482
2018,9,23,22,903
2018,9,23,23,374
2018,9,24,0,456
2018,9,24,1,471
2018,9,24,2,426
2018,9,24,3,617
2018,9,24,4,557
2018,9,24,5,628
2018,9,24,6,1196
2018,9,24,7,1140
2018,9,24,8,1394
2018,9,24,9,1275
2018,9,24,10,1254
2018,9,24,11,1194
2018,9,24,12,1405
2018,9,24,13,1381
2018,9,24,14,1377
2018,9,24,15,1348
2018,9,24,16,1169
2018,9,24,17,1132
2018,9,24,18,1321
2018,9,24,19,1286
2018,9,24,20,1371
2018,9,24,21,1417
2018,9,24,22,877
2018,9,24,23,339
2018,9,25,0,484
2018,9,25,1,523
2018,9,25,2,350
2018,9,25,3,394
2018,9,25,4,451
2018,9,25,5,420
2018,9,25,6,709
2018,9,25,7,1191
2018,9,25,8,1236
2018,9,25,9,1383
2018,9,25,10,1025
2018,9,25,11,1177
2018,9,25,12,1231
2018,9,25,13,1378
2018,9,25,14,1400
2018,9,25,15,1273
2018,9,25,16,1746
2018,9,25,17,1470
2018,9,25,18,1234
2018,9,25,19,1600
2018,9,25,20,1130
2018,9,25,21,1248
2018,9,25,22,694
2018,9,25,23,349
2018,9,26,0,455
2018,9,26,1,578
2018,9,26,2,260
2018,9,26,3,384
2018,9,26,4,423
2018,9,26,5,508
2018,9,26,6,719
2018,9,26,7,905
2018,9,26,8,995
2018,9,26,9,1249
2018,9,26,10,1336
2018,9,26,11,1372
2018,9,26,12,1678
2018,9,26,13,1259
2018,9,26,14,1068
2018,9,26,15,1378
2018,9,26,16,1612
2018,9,26,17,1822
2018,9,26,18,1666
2018,9,26,19,1278
2018,9,26,20,1371
2018,9,26,21,711
2018,9,26,22,824
2018,9,26,23,744
2018,9,27,0,605
2018,9,27,1,463
2018,9,27,2,396
2018,9,27,3,422
2018,9,27,4,377
2018,9,27,5,535
2018,9,27,6,784
2018,9,27,7,1016
2018,9,27,8,918
2018,9,27,9,1303
2018,9,27,10,1009
2018,9,27,11,1042
2018,9,27,12,1665
2018,9,27,13,2193
2018,9,27,14,1266
2018,9,27,15,1198
2018,9,27,16,1170
2018,9,27,17,1218
2018,9,27,18,1579
2018,9,27,19,1420
2018,9,27,20,1127
2018,9,27,21,949
2018,9,27,22,594
2018,9,27,23,320
2018,9,28,0,553
2018,9,28,1,404
2018,9,28,2,342
2018,9,28,3,400
2018,9,28,4,365
2018,9,28,5,468
2018,9,28,6,724
2018,9,28,7,934
2018,9,28,8,1019
2018,9,28,9,1136
2018,9,28,10,1095
2018,9,28,11,950
2018,9,28,12,1326
2018,9,28,13,1096
2018,9,28,14,1338
2018,9,28,15,1264
2018,9,28,16,1219
2018,9,28,17,1271
2018,9,28,18,1110
2018,9,28,19,2020
2018,9,28,20,2195
2018,9,28,21,1331
2018,9,28,22,1834
2018,9,28,23,836
2018,9,29,0,909
2018,9,29,1,587
2018,9,29,2,1816
2018,9,29,3,446
2018,9,29,4,387
2018,9,29,5,430
2018,9,29,6,532
2018,9,29,7,851
2018,9,29,8,1159
2018,9,29,9,1400
2018,9,29,10,1360
2018,9,29,11,1350
2018,9,29,12,1178
2018,9,29,13,1359
2018,9,29,14,1303
2018,9,29,15,1264
2018,9,29,16,1114
2018,9,29,17,1256
2018,9,29,18,1307
2018,9,29,19,1296
2018,9,29,20,1545
2018,9,29,21,1138
2018,9,29,22,982
2018,9,29,23,333
2018,9,30,0,468
2018,9,30,1,516
2018,9,30,2,374
2018,9,30,3,464
2018,9,30,4,436
2018,9,30,5,437
2018,9,30,6,706
2018,9,30,7,921
2018,9,30,8,1105
2018,9,30,9,1185
2018,9,30,10,1175
2018,9,30,11,1247
2018,9,30,12,1340
2018,9,30,13,1513
2018,9,30,14,1252
2018,9,30,15,1493
2018,9,30,16,1829
2018,9,30,17,1592
2018,9,30,18,1673
2018,9,30,19,1189
2018,9,30,20,1047
2018,9,30,21,1169
2018,9,30,22,1073
2018,9,30,23,576
2018,10,1,0,593
2018,10,1,1,527
2018,10,1,2,571
2018,10,1,3,665
2018,10,1,4,843
2018,10,1,5,543
2018,10,1,6,733
2018,10,1,7,969
2018,10,1,8,1026
2018,10,1,9,1255
2018,10,1,10,1342
2018,10,1,11,1246
2018,10,1,12,1393
2018,10,1,13,1343
2018,10,1,14,1299
2018,10,1,15,1149
2018,10,1,16,1170
2018,10,1,17,1187
2018,10,1,18,1619
2018,10,1,19,1423
2018,10,1,20,1295
2018,10,1,21,1168
2018,10,1,22,705
2018,10,1,23,369
2018,10,2,0,530
2018,10,2,1,479
2018,10,2,2,349
2018,10,2,3,432
2018,10,2,4,453
2018,10,2,5,481
2018,10,2,6,683
2018,10,2,7,1275
2018,10,2,8,1288
2018,10,2,9,1311
2018,10,2,10,1061
2018,10,2,11,1189
2018,10,2,12,1332
2018,10,2,13,1098
2018,10,2,14,1418
2018,10,2,15,1558
2018,10,2,16,1569
2018,10,2,17,1448
2018,10,2,18,1228
2018,10,2,19,1561
2018,10,2,20,1152
2018,10,2,21,950
2018,10,2,22,785
2018,10,2,23,520
2018,10,3,0,560
2018,10,3,1,505
2018,10,3,2,342
2018,10,3,3,345
2018,10,3,4,417
2018,10,3,5,459
2018,10,3,6,728
2018,10,3,7,991
2018,10,3,8,1245
2018,10,3,9,1431
2018,10,3,10,1310
2018,10,3,11,1594
2018,10,3,12,1544
2018,10,3,13,1541
2018,10,3,14,1332
2018,10,3,15,1388
2018,10,3,16,1925
2018,10,3,17,1355
2018,10,3,18,1709
2018,10,3,19,1493
2018,10,3,20,1194
2018,10,3,21,1026
2018,10,3,22,690
2018,10,3,23,401
2018,10,4,0,482
2018,10,4,1,486
2018,10,4,2,375
2018,10,4,3,471
2018,10,4,4,483
2018,10,4,5,496
2018,10,4,6,713
2018,10,4,7,1263
2018,10,4,8,1231
2018,10,4,9,1237
2018,10,4,10,1051
2018,10,4,11,1060
2018,10,4,12,1295
2018,10,4,13,1624
2018,10,4,14,1324
2018,10,4,15,1158
2018,10,4,16,1316
2018,10,4,17,1057
2018,10,4,18,1443
2018,10,4,19,1552
2018,10,4,20,921
2018,10,4,21,785
2018,10,4,22,605
2018,10,4,23,490
2018,10,5,0,476
2018,10,5,1,476
2018,10,5,2,356
2018,10,5,3,447
2018,10,5,4,469
2018,10,5,5,458
2018,10,5,6,659
2018,10,5,7,1217
2018,10,5,8,1245
2018,10,5,9,1254
2018,10,5,10,1658
2018,10,5,11,1685
2018,10,5,12,1500
2018,10,5,13,1449
2018,10,5,14,1422
2018,10,5,15,1267
2018,10,5,16,1430
2018,10,5,17,1395
2018,10,5,18,1081
2018,10,5,19,1238
2018,10,5,20,1325
2018,10,5,21,1048
2018,10,5,22,648
2018,10,5,23,421
2018,10,6,0,504
2018,10,6,1,156
2018,10,6,2,269
2018,10,6,3,248
2018,10,6,4,364
2018,10,6,5,440
2018,10,6,6,697
2018,10,6,7,904
2018,10,6,8,977
2018,10,6,9,981
2018,10,6,10,1004
2018,10,6,11,1109
2018,10,6,12,1463
2018,10,6,13,1212
2018,10,6,14,956
2018,10,6,15,995
2018,10,6,16,1210
2018,10,6,17,966
2018,10,6,18,1231
2018,10,6,19,1191
2018,10,6,20,1336
2018,10,6,21,911
2018,10,6,22,813
2018,10,6,23,608
2018,10,7,0,411
2018,10,7,1,180
2018,10,7,2,217
2018,10,7,3,321
2018,10,7,4,305
2018,10,7,5,341
2018,10,7,6,707
2018,10,7,7,991
2018,10,7,8,1395
2018,10,7,9,1204
2018,10,7,10,1174
2018,10,7,11,1458
2018,10,7,12,1718
2018,10,7,13,1079
2018,10,7,14,1293
2018,10,7,15,1822
2018,10,7,16,2033
2018,10,7,17,1681
2018,10,7,18,1520
2018,10,7,19,1691
2018,10,7,20,1775
2018,10,7,21,1245
2018,10,7,22,1020
2018,10,7,23,458
2018,10,8,0,328
2018,10,8,1,180
2018,10,8,2,482
2018,10,8,3,544
2018,10,8,4,587
2018,10,8,5,529
2018,10,8,6,626
2018,10,8,7,1054
2018,10,8,8,1234
2018,10,8,9,1545
2018,10,8,10,1260
2018,10,8,11,1357
2018,10,8,12,1455
2018,10,8,13,1718
2018,10,8,14,1386
2018,10,8,15,1667
2018,10,8,16,1494
2018,10,8,17,1388
2018,10,8,18,1793
2018,10,8,19,1617
2018,10,8,20,1788
2018,10,8,21,1180
2018,10,8,22,687
2018,10,8,23,395
2018,10,9,0,324
2018,10,9,1,396
2018,10,9,2,653
2018,10,9,3,470
2018,10,9,4,575
2018,10,9,5,576
2018,10,9,6,733
2018,10,9,7,988
2018,10,9,8,1414
2018,10,9,9,1119
2018,10,9,10,1368
2018,10,9,11,1083
2018,10,9,12,1203
2018,10,9,13,1155
2018,10,9,14,1270
2018,10,9,15,1574
2018,10,9,16,1603
2018,10,9,17,1515
2018,10,9,18,1337
2018,10,9,19,1789
2018,10,9,20,1378
2018,10,9,21,983
2018,10,9,22,570
2018,10,9,23,368
2018,10,10,0,616
2018,10,10,1,504
2018,10,10,2,311
2018,10,10,3,436
2018,10,10,4,459
2018,10,10,5,525
2018,10,10,6,787
2018,10,10,7,1058
2018,10,10,8,1183
2018,10,10,9,1382
2018,10,10,10,1192
2018,10,10,11,1159
2018,10,10,12,1251
2018,10,10,13,1085
2018,10,10,14,853
2018,10,10,15,1425
2018,10,10,16,1565
2018,10,10,17,1522
2018,10,10,18,1335
2018,10,10,19,1704
2018,10,10,20,1486
2018,10,10,21,787
2018,10,10,22,617
2018,10,10,23,787
2018,10,11,0,821
2018,10,11,1,888
2018,10,11,2,723
2018,10,11,3,859
2018,10,11,4,837
2018,10,11,5,843
2018,10,11,6,774
2018,10,11,7,1026
2018,10,11,8,1079
2018,10,11,9,1085
2018,10,11,10,1014
2018,10,11,11,1014
2018,10,11,12,1089
2018,10,11,13,1061
2018,10,11,14,1102
2018,10,11,15,1234
2018,10,11,16,1333
2018,10,11,17,1201
2018,10,11,18,1281
2018,10,11,19,1344
2018,10,11,20,1487
2018,10,11,21,919
2018,10,11,22,718
2018,10,11,23,573
2018,10,12,0,494
2018,10,12,1,444
2018,10,12,2,377
2018,10,12,3,358
2018,10,12,4,570
2018,10,12,5,575
2018,10,12,6,804
2018,10,12,7,1075
2018,10,12,8,1097
2018,10,12,9,1261
2018,10,12,10,1387
2018,10,12,11,1616
2018,10,12,12,1547
2018,10,12,13,1014
2018,10,12,14,1149
2018,10,12,15,1341
2018,10,12,16,1160
2018,10,12,17,1402
2018,10,12,18,1220
2018,10,12,19,1519
2018,10,12,20,1404
2018,10,12,21,992
2018,10,12,22,771
2018,10,12,23,555
2018,10,13,0,558
2018,10,13,1,456
2018,10,13,2,320
2018,10,13,3,328
2018,10,13,4,351
2018,10,13,5,475
2018,10,13,6,662
2018,10,13,7,1030
2018,10,13,8,1154
2018,10,13,9,1077
2018,10,13,10,1347
2018,10,13,11,1563
2018,10,13,12,1371
2018,10,13,13,1339
2018,10,13,14,1269
2018,10,13,15,1265
2018,10,13,16,1639
2018,10,13,17,1755
2018,10,13,18,1553
2018,10,13,19,1493
2018,10,13,20,1481
2018,10,13,21,1258
2018,10,13,22,844
2018,10,13,23,544
2018,10,14,0,548
2018,10,14,1,392
2018,10,14,2,432
2018,10,14,3,384
2018,10,14,4,320
2018,10,14,5,429
2018,10,14,6,627
2018,10,14,7,1074
2018,10,14,8,1423
2018,10,14,9,1549
2018,10,14,10,1650
2018,10,14,11,1584
2018,10,14,12,2004
2018,10,14,13,1465
2018,10,14,14,2082
2018,10,14,15,1674
2018,10,14,16,1496
2018,10,14,17,1196
2018,10,14,18,1334
2018,10,14,19,1549
2018,10,14,20,1156
2018,10,14,21,976
2018,10,14,22,1001
2018,10,14,23,647
2018,10,15,0,558
2018,10,15,1,493
2018,10,15,2,491
2018,10,15,3,533
2018,10,15,4,689
2018,10,15,5,645
2018,10,15,6,770
2018,10,15,7,970
2018,10,15,8,1315
2018,10,15,9,1262
2018,10,15,10,1226
2018,10,15,11,1098
2018,10,15,12,1214
2018,10,15,13,1362
2018,10,15,14,1340
2018,10,15,15,1457
2018,10,15,16,1514
2018,10,15,17,1591
2018,10,15,18,1507
2018,10,15,19,1536
2018,10,15,20,1490
2018,10,15,21,1029
2018,10,15,22,792
2018,10,15,23,489
2018,10,16,0,426
2018,10,16,1,493
2018,10,16,2,346
2018,10,16,3,393
2018,10,16,4,523
2018,10,16,5,707
2018,10,16,6,775
2018,10,16,7,1119
2018,10,16,8,1214
2018,10,16,9,1388
2018,10,16,10,994
2018,10,16,11,1234
2018,10,16,12,1235
2018,10,16,13,1111
2018,10,16,14,1328
2018,10,16,15,1440
2018,10,16,16,1546
2018,10,16,17,1792
2018,10,16,18,1453
2018,10,16,19,1741
2018,10,16,20,1492
2018,10,16,21,905
2018,10,16,22,618
2018,10,16,23,483
2018,10,17,0,607
2018,10,17,1,517
2018,10,17,2,304
2018,10,17,3,348
2018,10,17,4,650
2018,10,17,5,668
2018,10,17,6,842
2018,10,17,7,1055
2018,10,17,8,1221
2018,10,17,9,1204
2018,10,17,10,1090
2018,10,17,11,1057
2018,10,17,12,1244
2018,10,17,13,1300
2018,10,17,14,1664
2018,10,17,15,1301
2018,10,17,16,1686
2018,10,17,17,1443
2018,10,17,18,1376
2018,10,17,19,1476
2018,10,17,20,1311
2018,10,17,21,1066
2018,10,17,22,642
2018,10,17,23,351
2018,10,18,0,359
2018,10,18,1,491
2018,10,18,2,357
2018,10,18,3,501
2018,10,18,4,378
2018,10,18,5,568
2018,10,18,6,778
2018,10,18,7,1116
2018,10,18,8,1214
2018,10,18,9,1223
2018,10,18,10,1321
2018,10,18,11,1103
2018,10,18,12,1149
2018,10,18,13,1292
2018,10,18,14,1278
2018,10,18,15,1531
2018,10,18,16,1560
2018,10,18,17,1565
2018,10,18,18,1777
2018,10,18,19,1669
2018,10,18,20,1336
2018,10,18,21,954
2018,10,18,22,658
2018,10,18,23,363
2018,10,19,0,436
2018,10,19,1,466
2018,10,19,2,341
2018,10,19,3,383
2018,10,19,4,467
2018,10,19,5,517
2018,10,19,6,622
2018,10,19,7,1026
2018,10,19,8,1222
2018,10,19,9,1315
2018,10,19,10,1256
2018,10,19,11,1196
2018,10,19,12,1366
2018,10,19,13,1197
2018,10,19,14,1334
2018,10,19,15,1242
2018,10,19,16,1141
2018,10,19,17,1214
2018,10,19,18,1205
2018,10,19,19,1490
2018,10,19,20,1533
2018,10,19,21,1231
2018,10,19,22,775
2018,10,19,23,546
2018,10,20,0,618
2018,10,20,1,463
2018,10,20,2,266
2018,10,20,3,496
2018,10,20,4,389
2018,10,20,5,524
2018,10,20,6,610
2018,10,20,7,896
2018,10,20,8,1083
2018,10,20,9,1127
2018,10,20,10,1230
2018,10,20,11,1335
2018,10,20,12,1453
2018,10,20,13,1363
2018,10,20,14,1199
2018,10,20,15,1293
2018,10,20,16,1240
2018,10,20,17,1169
2018,10,20,18,1012
2018,10,20,19,1612
2018,10,20,20,1742
2018,10,20,21,1822
2018,10,20,22,963
2018,10,20,23,673
2018,10,21,0,587
2018,10,21,1,576
2018,10,21,2,305
2018,10,21,3,366
2018,10,21,4,387
2018,10,21,5,410
2018,10,21,6,598
2018,10,21,7,993
2018,10,21,8,1289
2018,10,21,9,1278
2018,10,21,10,1712
2018,10,21,11,1695
2018,10,21,12,2455
2018,10,21,13,1973
2018,10,21,14,1531
2018,10,21,15,1661
2018,10,21,16,1842
2018,10,21,17,1823
2018,10,21,18,1593
2018,10,21,19,1555
2018,10,21,20,1164
2018,10,21,21,905
2018,10,21,22,902
2018,10,21,23,856
2018,10,22,0,646
2018,10,22,1,506
2018,10,22,2,514
2018,10,22,3,691
2018,10,22,4,662
2018,10,22,5,617
2018,10,22,6,835
2018,10,22,7,1116
2018,10,22,8,1266
2018,10,22,9,1315
2018,10,22,10,1288
2018,10,22,11,1266
2018,10,22,12,1358
2018,10,22,13,1361
2018,10,22,14,1633
2018,10,22,15,1111
2018,10,22,16,1580
2018,10,22,17,1845
2018,10,22,18,1649
2018,10,22,19,1591
2018,10,22,20,1752
2018,10,22,21,1209
2018,10,22,22,721
2018,10,22,23,442
2018,10,23,0,418
2018,10,23,1,480
2018,10,23,2,368
2018,10,23,3,370
2018,10,23,4,494
2018,10,23,5,548
2018,10,23,6,653
2018,10,23,7,1315
2018,10,23,8,1305
2018,10,23,9,1343
2018,10,23,10,1364
2018,10,23,11,1510
2018,10,23,12,1699
2018,10,23,13,1509
2018,10,23,14,1369
2018,10,23,15,1233
2018,10,23,16,1813
2018,10,23,17,1649
2018,10,23,18,1600
2018,10,23,19,1849
2018,10,23,20,1659
2018,10,23,21,1160
2018,10,23,22,785
2018,10,23,23,474
2018,10,24,0,483
2018,10,24,1,517
2018,10,24,2,461
2018,10,24,3,452
2018,10,24,4,495
2018,10,24,5,776
2018,10,24,6,974
2018,10,24,7,1200
2018,10,24,8,1341
2018,10,24,9,1381
2018,10,24,10,1593
2018,10,24,11,1667
2018,10,24,12,1357
2018,10,24,13,1459
2018,10,24,14,1465
2018,10,24,15,1735
2018,10,24,16,1769
2018,10,24,17,1432
2018,10,24,18,1254
2018,10,24,19,1777
2018,10,24,20,2006
2018,10,24,21,1318
2018,10,24,22,865
2018,10,24,23,448
2018,10,25,0,546
2018,10,25,1,675
2018,10,25,2,442
2018,10,25,3,487
2018,10,25,4,449
2018,10,25,5,536
2018,10,25,6,772
2018,10,25,7,1205
2018,10,25,8,1315
2018,10,25,9,1460
2018,10,25,10,1200
2018,10,25,11,1223
2018,10,25,12,1347
2018,10,25,13,1781
2018,10,25,14,1431
2018,10,25,15,1664
2018,10,25,16,1864
2018,10,25,17,1760
2018,10,25,18,1556
2018,10,25,19,1292
2018,10,25,20,1550
2018,10,25,21,1051
2018,10,25,22,667
2018,10,25,23,422
2018,10,26,0,482
2018,10,26,1,509
2018,10,26,2,400
2018,10,26,3,422
2018,10,26,4,494
2018,10,26,5,529
2018,10,26,6,679
2018,10,26,7,1090
2018,10,26,8,1256
2018,10,26,9,1298
2018,10,26,10,1046
2018,10,26,11,1119
2018,10,26,12,1154
2018,10,26,13,1176
2018,10,26,14,1357
2018,10,26,15,1916
2018,10,26,16,1835
2018,10,26,17,1550
2018,10,26,18,1741
2018,10,26,19,1737
2018,10,26,20,1503
2018,10,26,21,1399
2018,10,26,22,798
2018,10,26,23,418
2018,10,27,0,676
2018,10,27,1,520
2018,10,27,2,365
2018,10,27,3,432
2018,10,27,4,354
2018,10,27,5,554
2018,10,27,6,756
2018,10,27,7,970
2018,10,27,8,1215
2018,10,27,9,1596
2018,10,27,10,1443
2018,10,27,11,1539
2018,10,27,12,1347
2018,10,27,13,1503
2018,10,27,14,1177
2018,10,27,15,1364
2018,10,27,16,1366
2018,10,27,17,1438
2018,10,27,18,1391
2018,10,27,19,1797
2018,10,27,20,1866
2018,10,27,21,1444
2018,10,27,22,846
2018,10,27,23,440
2018,10,28,0,513
2018,10,28,1,531
2018,10,28,2,384
2018,10,28,3,358
2018,10,28,4,275
2018,10,28,5,364
2018,10,28,6,550
2018,10,28,7,1004
2018,10,28,8,1412
2018,10,28,9,1431
2018,10,28,10,1523
2018,10,28,11,1751
2018,10,28,12,1872
2018,10,28,13,2025
2018,10,28,14,1704
2018,10,28,15,1580
2018,10,28,16,1613
2018,10,28,17,1317
2018,10,28,18,1538
2018,10,28,19,1765
2018,10,28,20,1558
2018,10,28,21,1589
2018,10,28,22,1034
2018,10,28,23,956
2018,10,29,0,704
2018,10,29,1,720
2018,10,29,2,640
2018,10,29,3,679
2018,10,29,4,623
2018,10,29,5,429
2018,10,29,6,599
2018,10,29,7,802
2018,10,29,8,1094
2018,10,29,9,1181
2018,10,29,10,1345
2018,10,29,11,1352
2018,10,29,12,1319
2018,10,29,13,1116
2018,10,29,14,1346
2018,10,29,15,1703
2018,10,29,16,1421
2018,10,29,17,1648
2018,10,29,18,1490
2018,10,29,19,1434
2018,10,29,20,1436
2018,10,29,21,1457
2018,10,29,22,857
2018,10,29,23,526
2018,10,30,0,407
2018,10,30,1,444
2018,10,30,2,534
2018,10,30,3,330
2018,10,30,4,409
2018,10,30,5,478
2018,10,30,6,491
2018,10,30,7,926
2018,10,30,8,1037
2018,10,30,9,1162
2018,10,30,10,1178
2018,10,30,11,1102
2018,10,30,12,1776
2018,10,30,13,1533
2018,10,30,14,1572
2018,10,30,15,1325
2018,10,30,16,1270
2018,10,30,17,1305
2018,10,30,18,1312
2018,10,30,19,1283
2018,10,30,20,1413
2018,10,30,21,1400
2018,10,30,22,956
2018,10,30,23,724
2018,10,31,0,446
2018,10,31,1,452
2018,10,31,2,514
2018,10,31,3,355
2018,10,31,4,470
2018,10,31,5,387
2018,10,31,6,638
2018,10,31,7,862
2018,10,31,8,920
2018,10,31,9,1563
2018,10,31,10,1182
2018,10,31,11,1304
2018,10,31,12,1287
2018,10,31,13,1300
2018,10,31,14,1625
2018,10,31,15,1383
2018,10,31,16,1346
2018,10,31,17,1499
2018,10,31,18,1340
2018,10,31,19,1417
2018,10,31,20,1494
2018,10,31,21,1527
2018,10,31,22,1511
2018,10,31,23,1559
2018,11,1,0,812
2018,11,1,1,746
2018,11,1,2,662
2018,11,1,3,437
2018,11,1,4,538
2018,11,1,5,393
2018,11,1,6,510
2018,11,1,7,749
2018,11,1,8,1135
2018,11,1,9,1519
2018,11,1,10,1760
2018,11,1,11,1543
2018,11,1,12,1551
2018,11,1,13,1245
2018,11,1,14,1348
2018,11,1,15,1594
2018,11,1,16,1623
2018,11,1,17,1458
2018,11,1,18,1220
2018,11,1,19,1668
2018,11,1,20,1763
2018,11,1,21,1254
2018,11,1,22,1088
2018,11,1,23,1057
2018,11,2,0,556
2018,11,2,1,400
2018,11,2,2,561
2018,11,2,3,577
2018,11,2,4,659
2018,11,2,5,734
2018,11,2,6,748
2018,11,2,7,857
2018,11,2,8,1070
2018,11,2,9,1166
2018,11,2,10,1306
2018,11,2,11,1331
2018,11,2,12,1426
2018,11,2,13,1464
2018,11,2,14,1418
2018,11,2,15,1287
2018,11,2,16,1875
2018,11,2,17,1463
2018,11,2,18,1226
2018,11,2,19,1258
2018,11,2,20,1614
2018,11,2,21,1144
2018,11,2,22,1230
2018,11,2,23,706
2018,11,3,0,528
2018,11,3,1,341
2018,11,3,2,284
2018,11,3,3,255
2018,11,3,4,276
2018,11,3,5,382
2018,11,3,6,453
2018,11,3,7,791
2018,11,3,8,1152
2018,11,3,9,1237
2018,11,3,10,1179
2018,11,3,11,1268
2018,11,3,12,1251
2018,11,3,13,1245
2018,11,3,14,1195
2018,11,3,15,1392
2018,11,3,16,1502
2018,11,3,17,1615
2018,11,3,18,1359
2018,11,3,19,1166
2018,11,3,20,1401
2018,11,3,21,1630
2018,11,3,22,1061
2018,11,3,23,886
2018,11,4,0,550
2018,11,4,1,548
2018,11,4,2,770
2018,11,4,3,528
2018,11,4,4,461
2018,11,4,5,449
2018,11,4,6,575
2018,11,4,7,883
2018,11,4,8,1055
2018,11,4,9,1491
2018,11,4,10,1438
2018,11,4,11,1529
2018,11,4,12,1647
2018,11,4,13,1430
2018,11,4,14,1628
2018,11,4,15,1566
2018,11,4,16,1686
2018,11,4,17,1712
2018,11,4,18,1724
2018,11,4,19,1627
2018,11,4,20,1462
2018,11,4,21,1413
2018,11,4,22,1021
2018,11,4,23,1017
2018,11,5,0,620
2018,11,5,1,445
2018,11,5,2,820
2018,11,5,3,596
2018,11,5,4,722
2018,11,5,5,707
2018,11,5,6,673
2018,11,5,7,827
2018,11,5,8,1041
2018,11,5,9,1167
2018,11,5,10,1216
2018,11,5,11,1179
2018,11,5,12,1285
2018,11,5,13,1316
2018,11,5,14,1344
2018,11,5,15,1453
2018,11,5,16,1503
2018,11,5,17,1841
2018,11,5,18,1671
2018,11,5,19,1266
2018,11,5,20,1557
2018,11,5,21,1398
2018,11,5,22,1026
2018,11,5,23,778
2018,11,6,0,374
2018,11,6,1,404
2018,11,6,2,494
2018,11,6,3,373
2018,11,6,4,433
2018,11,6,5,512
2018,11,6,6,495
2018,11,6,7,867
2018,11,6,8,1135
2018,11,6,9,1542
2018,11,6,10,1254
2018,11,6,11,1167
2018,11,6,12,1385
2018,11,6,13,1298
2018,11,6,14,1399
2018,11,6,15,1251
2018,11,6,16,1385
2018,11,6,17,1310
2018,11,6,18,1372
2018,11,6,19,1454
2018,11,6,20,1594
2018,11,6,21,1621
2018,11,6,22,962
2018,11,6,23,598
2018,11,7,0,487
2018,11,7,1,435
2018,11,7,2,459
2018,11,7,3,328
2018,11,7,4,400
2018,11,7,5,770
2018,11,7,6,516
2018,11,7,7,847
2018,11,7,8,1258
2018,11,7,9,1275
2018,11,7,10,1286
2018,11,7,11,1208
2018,11,7,12,1137
2018,11,7,13,1232
2018,11,7,14,1189
2018,11,7,15,1166
2018,11,7,16,1415
2018,11,7,17,1518
2018,11,7,18,1461
2018,11,7,19,1356
2018,11,7,20,1309
2018,11,7,21,1121
2018,11,7,22,989
2018,11,7,23,720
2018,11,8,0,407
2018,11,8,1,486
2018,11,8,2,651
2018,11,8,3,394
2018,11,8,4,489
2018,11,8,5,507
2018,11,8,6,614
2018,11,8,7,993
2018,11,8,8,1092
2018,11,8,9,1141
2018,11,8,10,1241
2018,11,8,11,1145
2018,11,8,12,1609
2018,11,8,13,1497
2018,11,8,14,1359
2018,11,8,15,1423
2018,11,8,16,1368
2018,11,8,17,1221
2018,11,8,18,1410
2018,11,8,19,1260
2018,11,8,20,1445
2018,11,8,21,1121
2018,11,8,22,798
2018,11,8,23,829
2018,11,9,0,439
2018,11,9,1,527
2018,11,9,2,611
2018,11,9,3,416
