y,m,d,h,c
2018,9,23,21,501
2018,9,23,22,493
2018,9,23,23,640
2018,9,24,0,319
2018,9,24,1,177
2018,9,24,2,152
2018,9,24,3,151
2018,9,24,4,168
2018,9,24,5,174
2018,9,24,6,273
2018,9,24,7,691
2018,9,24,8,555
2018,9,24,9,1678
2018,9,24,10,671
2018,9,24,11,576
2018,9,24,12,626
2018,9,24,13,735
2018,9,24,14,663
2018,9,24,15,701
2018,9,24,16,703
2018,9,24,17,683
2018,9,24,18,551
2018,9,24,19,630
2018,9,24,20,587
2018,9,24,21,531
2018,9,24,22,528
2018,9,24,23,567
2018,9,25,0,269
2018,9,25,1,151
2018,9,25,2,94
2018,9,25,3,116
2018,9,25,4,119
2018,9,25,5,181
2018,9,25,6,309
2018,9,25,7,447
2018,9,25,8,522
2018,9,25,9,571
2018,9,25,10,659
2018,9,25,11,495
2018,9,25,12,743
2018,9,25,13,926
2018,9,25,14,818
2018,9,25,15,795
2018,9,25,16,683
2018,9,25,17,533
2018,9,25,18,553
2018,9,25,19,661
2018,9,25,20,589
2018,9,25,21,501
2018,9,25,22,457
2018,9,25,23,662
2018,9,26,0,242
2018,9,26,1,157
2018,9,26,2,128
2018,9,26,3,132
2018,9,26,4,115
2018,9,26,5,183
2018,9,26,6,306
2018,9,26,7,490
2018,9,26,8,570
2018,9,26,9,612
2018,9,26,10,808
2018,9,26,11,740
2018,9,26,12,688
2018,9,26,13,716
2018,9,26,14,661
2018,9,26,15,588
2018,9,26,16,791
2018,9,26,17,1664
2018,9,26,18,611
2018,9,26,19,543
2018,9,26,20,444
2018,9,26,21,488
2018,9,26,22,469
2018,9,26,23,665
2018,9,27,0,352
2018,9,27,1,123
2018,9,27,2,155
2018,9,27,3,134
2018,9,27,4,146
2018,9,27,5,167
2018,9,27,6,266
2018,9,27,7,381
2018,9,27,8,449
2018,9,27,9,657
2018,9,27,10,562
2018,9,27,11,585
2018,9,27,12,727
2018,9,27,13,841
2018,9,27,14,792
2018,9,27,15,1438
2018,9,27,16,546
2018,9,27,17,635
2018,9,27,18,1978
2018,9,27,19,2640
2018,9,27,20,2993
2018,9,27,21,2374
2018,9,27,22,2546
2018,9,27,23,2069
2018,9,28,0,328
2018,9,28,1,144
2018,9,28,2,122
2018,9,28,3,128
2018,9,28,4,133
2018,9,28,5,201
2018,9,28,6,249
2018,9,28,7,527
2018,9,28,8,497
2018,9,28,9,615
2018,9,28,10,585
2018,9,28,11,583
2018,9,28,12,643
2018,9,28,13,677
2018,9,28,14,550
2018,9,28,15,1730
2018,9,28,16,2844
2018,9,28,17,1832
2018,9,28,18,1384
2018,9,28,19,2300
2018,9,28,20,551
2018,9,28,21,522
2018,9,28,22,520
2018,9,28,23,642
2018,9,29,0,337
2018,9,29,1,144
2018,9,29,2,108
2018,9,29,3,103
2018,9,29,4,111
2018,9,29,5,127
2018,9,29,6,284
2018,9,29,7,444
2018,9,29,8,2199
2018,9,29,9,2865
2018,9,29,10,2743
2018,9,29,11,2482
2018,9,29,12,2988
2018,9,29,13,3483
2018,9,29,14,2735
2018,9,29,15,2891
2018,9,29,16,2973
2018,9,29,17,2815
2018,9,29,18,2803
2018,9,29,19,2661
2018,9,29,20,2742
2018,9,29,21,2543
2018,9,29,22,2581
2018,9,29,23,2689
2018,9,30,0,2613
2018,9,30,1,2401
2018,9,30,2,2514
2018,9,30,3,513
2018,9,30,4,123
2018,9,30,5,172
2018,9,30,6,231
2018,9,30,7,1844
2018,9,30,8,3524
2018,9,30,9,3635
2018,9,30,10,3748
2018,9,30,11,1800
2018,9,30,12,1721
2018,9,30,13,1282
2018,9,30,14,1754
2018,9,30,15,1235
2018,9,30,16,1971
2018,9,30,17,1389
2018,9,30,18,461
2018,9,30,19,609
2018,9,30,20,826
2018,9,30,21,968
2018,9,30,22,477
2018,9,30,23,577
2018,10,1,0,682
2018,10,1,1,218
2018,10,1,2,150
2018,10,1,3,141
2018,10,1,4,122
2018,10,1,5,251
2018,10,1,6,374
2018,10,1,7,437
2018,10,1,8,624
2018,10,1,9,790
2018,10,1,10,699
2018,10,1,11,909
2018,10,1,12,953
2018,10,1,13,750
2018,10,1,14,779
2018,10,1,15,995
2018,10,1,16,1982
2018,10,1,17,895
2018,10,1,18,677
2018,10,1,19,885
2018,10,1,20,764
2018,10,1,21,745
2018,10,1,22,830
2018,10,1,23,507
2018,10,2,0,268
2018,10,2,1,150
2018,10,2,2,138
2018,10,2,3,192
2018,10,2,4,162
2018,10,2,5,168
2018,10,2,6,301
2018,10,2,7,481
2018,10,2,8,699
2018,10,2,9,705
2018,10,2,10,643
2018,10,2,11,655
2018,10,2,12,697
2018,10,2,13,830
2018,10,2,14,649
2018,10,2,15,755
2018,10,2,16,609
2018,10,2,17,1057
2018,10,2,18,506
2018,10,2,19,1646
2018,10,2,20,3001
2018,10,2,21,3024
2018,10,2,22,2937
2018,10,2,23,3054
2018,10,3,0,2643
2018,10,3,1,2694
2018,10,3,2,2608
2018,10,3,3,2643
2018,10,3,4,2036
2018,10,3,5,238
2018,10,3,6,310
2018,10,3,7,1463
2018,10,3,8,1183
2018,10,3,9,1169
2018,10,3,10,1350
2018,10,3,11,746
2018,10,3,12,654
2018,10,3,13,714
2018,10,3,14,1541
2018,10,3,15,2954
2018,10,3,16,3335
2018,10,3,17,2840
2018,10,3,18,700
2018,10,3,19,454
2018,10,3,20,500
2018,10,3,21,439
2018,10,3,22,458
2018,10,3,23,598
2018,10,4,0,345
2018,10,4,1,155
2018,10,4,2,116
2018,10,4,3,123
2018,10,4,4,117
2018,10,4,5,189
2018,10,4,6,299
2018,10,4,7,1107
2018,10,4,8,718
2018,10,4,9,775
2018,10,4,10,626
2018,10,4,11,573
2018,10,4,12,618
2018,10,4,13,814
2018,10,4,14,1006
2018,10,4,15,796
2018,10,4,16,751
2018,10,4,17,678
2018,10,4,18,834
2018,10,4,19,483
2018,10,4,20,471
2018,10,4,21,593
2018,10,4,22,464
2018,10,4,23,599
2018,10,5,0,152
2018,10,5,1,117
2018,10,5,2,48
2018,10,5,3,89
2018,10,5,4,80
2018,10,5,5,149
2018,10,5,6,332
2018,10,5,7,711
2018,10,5,8,464
2018,10,5,9,647
2018,10,5,10,593
2018,10,5,11,589
2018,10,5,12,695
2018,10,5,13,1214
2018,10,5,14,814
2018,10,5,15,993
2018,10,5,16,596
2018,10,5,17,403
2018,10,5,18,363
2018,10,5,19,1777
2018,10,5,20,317
2018,10,5,21,437
2018,10,5,22,421
2018,10,5,23,506
2018,10,6,0,278
2018,10,6,1,104
2018,10,6,2,96
2018,10,6,3,95
2018,10,6,4,62
2018,10,6,5,150
2018,10,6,6,238
2018,10,6,7,1016
2018,10,6,8,555
2018,10,6,9,464
2018,10,6,10,567
2018,10,6,11,456
2018,10,6,12,569
2018,10,6,13,685
2018,10,6,14,644
2018,10,6,15,539
2018,10,6,16,690
2018,10,6,17,819
2018,10,6,18,420
2018,10,6,19,501
2018,10,6,20,573
2018,10,6,21,462
2018,10,6,22,429
2018,10,6,23,661
2018,10,7,0,609
2018,10,7,1,156
2018,10,7,2,140
2018,10,7,3,158
2018,10,7,4,186
2018,10,7,5,231
2018,10,7,6,316
2018,10,7,7,492
2018,10,7,8,498
2018,10,7,9,761
2018,10,7,10,750
2018,10,7,11,497
2018,10,7,12,477
2018,10,7,13,676
2018,10,7,14,721
2018,10,7,15,664
2018,10,7,16,842
2018,10,7,17,865
2018,10,7,18,913
2018,10,7,19,604
2018,10,7,20,611
2018,10,7,21,631
2018,10,7,22,657
2018,10,7,23,743
2018,10,8,0,341
2018,10,8,1,153
2018,10,8,2,108
2018,10,8,3,131
2018,10,8,4,164
2018,10,8,5,253
2018,10,8,6,473
2018,10,8,7,423
2018,10,8,8,892
2018,10,8,9,870
2018,10,8,10,919
2018,10,8,11,1793
2018,10,8,12,753
2018,10,8,13,899
2018,10,8,14,971
2018,10,8,15,838
2018,10,8,16,1034
2018,10,8,17,757
2018,10,8,18,807
2018,10,8,19,794
2018,10,8,20,671
2018,10,8,21,771
2018,10,8,22,537
2018,10,8,23,613
2018,10,9,0,299
2018,10,9,1,150
2018,10,9,2,112
2018,10,9,3,103
2018,10,9,4,233
2018,10,9,5,410
2018,10,9,6,373
2018,10,9,7,427
2018,10,9,8,739
2018,10,9,9,919
2018,10,9,10,1037
2018,10,9,11,866
2018,10,9,12,1064
2018,10,9,13,1049
2018,10,9,14,1158
2018,10,9,15,1013
2018,10,9,16,1080
2018,10,9,17,1253
2018,10,9,18,1739
2018,10,9,19,859
2018,10,9,20,1126
2018,10,9,21,1195
2018,10,9,22,927
2018,10,9,23,917
2018,10,10,0,723
2018,10,10,1,521
2018,10,10,2,357
2018,10,10,3,616
2018,10,10,4,721
2018,10,10,5,557
2018,10,10,6,609
2018,10,10,7,666
2018,10,10,8,783
2018,10,10,9,897
2018,10,10,10,719
2018,10,10,11,694
2018,10,10,12,816
2018,10,10,13,689
2018,10,10,14,582
2018,10,10,15,1144
2018,10,10,16,1208
2018,10,10,17,1232
2018,10,10,18,1022
2018,10,10,19,953
2018,10,10,20,995
2018,10,10,21,644
2018,10,10,22,587
2018,10,10,23,680
2018,10,11,0,180
2018,10,11,1,167
2018,10,11,2,141
2018,10,11,3,167
2018,10,11,4,119
2018,10,11,5,174
2018,10,11,6,283
2018,10,11,7,618
2018,10,11,8,758
2018,10,11,9,824
2018,10,11,10,768
2018,10,11,11,583
2018,10,11,12,807
2018,10,11,13,868
2018,10,11,14,908
2018,10,11,15,929
2018,10,11,16,888
2018,10,11,17,877
2018,10,11,18,665
2018,10,11,19,578
2018,10,11,20,523
2018,10,11,21,572
2018,10,11,22,612
2018,10,11,23,704
2018,10,12,0,180
2018,10,12,1,109
2018,10,12,2,114
2018,10,12,3,149
2018,10,12,4,156
2018,10,12,5,190
2018,10,12,6,337
2018,10,12,7,515
2018,10,12,8,595
2018,10,12,9,611
2018,10,12,10,676
2018,10,12,11,759
2018,10,12,12,915
2018,10,12,13,835
2018,10,12,14,904
2018,10,12,15,975
2018,10,12,16,829
2018,10,12,17,788
2018,10,12,18,1175
2018,10,12,19,2706
2018,10,12,20,1840
2018,10,12,21,641
2018,10,12,22,677
2018,10,12,23,1031
2018,10,13,0,412
2018,10,13,1,344
2018,10,13,2,344
2018,10,13,3,364
2018,10,13,4,175
2018,10,13,5,154
2018,10,13,6,235
2018,10,13,7,438
2018,10,13,8,1021
2018,10,13,9,2661
2018,10,13,10,2034
2018,10,13,11,3658
2018,10,13,12,3771
2018,10,13,13,2200
2018,10,13,14,1220
2018,10,13,15,757
2018,10,13,16,530
2018,10,13,17,466
2018,10,13,18,395
2018,10,13,19,491
2018,10,13,20,418
2018,10,13,21,496
2018,10,13,22,507
2018,10,13,23,673
2018,10,14,0,327
2018,10,14,1,171
2018,10,14,2,143
2018,10,14,3,121
2018,10,14,4,157
2018,10,14,5,184
2018,10,14,6,274
2018,10,14,7,437
2018,10,14,8,603
2018,10,14,9,582
2018,10,14,10,657
2018,10,14,11,509
2018,10,14,12,570
2018,10,14,13,717
2018,10,14,14,919
2018,10,14,15,1043
2018,10,14,16,1023
2018,10,14,17,769
2018,10,14,18,1075
2018,10,14,19,817
2018,10,14,20,1212
2018,10,14,21,658
2018,10,14,22,496
2018,10,14,23,763
2018,10,15,0,239
2018,10,15,1,150
2018,10,15,2,166
2018,10,15,3,134
2018,10,15,4,149
2018,10,15,5,167
2018,10,15,6,377
2018,10,15,7,1342
2018,10,15,8,1143
2018,10,15,9,622
2018,10,15,10,747
2018,10,15,11,585
2018,10,15,12,679
2018,10,15,13,730
2018,10,15,14,713
2018,10,15,15,786
2018,10,15,16,1010
2018,10,15,17,689
2018,10,15,18,999
2018,10,15,19,582
2018,10,15,20,617
2018,10,15,21,652
2018,10,15,22,492
2018,10,15,23,794
2018,10,16,0,216
2018,10,16,1,190
2018,10,16,2,147
2018,10,16,3,166
2018,10,16,4,193
2018,10,16,5,167
2018,10,16,6,280
2018,10,16,7,724
2018,10,16,8,913
2018,10,16,9,769
2018,10,16,10,718
2018,10,16,11,587
2018,10,16,12,797
2018,10,16,13,727
2018,10,16,14,963
2018,10,16,15,907
2018,10,16,16,951
2018,10,16,17,545
2018,10,16,18,618
2018,10,16,19,574
2018,10,16,20,601
2018,10,16,21,559
2018,10,16,22,681
2018,10,16,23,802
2018,10,17,0,352
2018,10,17,1,120
2018,10,17,2,144
2018,10,17,3,145
2018,10,17,4,123
2018,10,17,5,192
2018,10,17,6,411
2018,10,17,7,916
2018,10,17,8,1002
2018,10,17,9,1049
2018,10,17,10,865
2018,10,17,11,594
2018,10,17,12,714
2018,10,17,13,851
2018,10,17,14,894
2018,10,17,15,996
2018,10,17,16,722
2018,10,17,17,597
2018,10,17,18,495
2018,10,17,19,880
2018,10,17,20,600
2018,10,17,21,541
2018,10,17,22,502
2018,10,17,23,653
2018,10,18,0,614
2018,10,18,1,1532
2018,10,18,2,209
2018,10,18,3,135
2018,10,18,4,142
2018,10,18,5,266
2018,10,18,6,391
2018,10,18,7,804
2018,10,18,8,1042
2018,10,18,9,701
2018,10,18,10,775
2018,10,18,11,678
2018,10,18,12,845
2018,10,18,13,874
2018,10,18,14,646
2018,10,18,15,827
2018,10,18,16,3838
2018,10,18,17,2452
2018,10,18,18,493
2018,10,18,19,517
2018,10,18,20,631
2018,10,18,21,601
2018,10,18,22,576
2018,10,18,23,785
2018,10,19,0,214
2018,10,19,1,111
2018,10,19,2,112
2018,10,19,3,138
2018,10,19,4,109
2018,10,19,5,3380
2018,10,19,6,3499
2018,10,19,7,3833
2018,10,19,8,1346
2018,10,19,9,620
2018,10,19,10,517
2018,10,19,11,563
2018,10,19,12,649
2018,10,19,13,704
2018,10,19,14,878
2018,10,19,15,592
2018,10,19,16,1044
2018,10,19,17,544
2018,10,19,18,486
2018,10,19,19,480
2018,10,19,20,673
2018,10,19,21,519
2018,10,19,22,460
2018,10,19,23,573
2018,10,20,0,276
2018,10,20,1,148
2018,10,20,2,182
2018,10,20,3,134
2018,10,20,4,120
2018,10,20,5,151
2018,10,20,6,261
2018,10,20,7,365
2018,10,20,8,444
2018,10,20,9,677
2018,10,20,10,817
2018,10,20,11,534
2018,10,20,12,521
2018,10,20,13,763
2018,10,20,14,693
2018,10,20,15,684
2018,10,20,16,597
2018,10,20,17,549
2018,10,20,18,417
2018,10,20,19,412
2018,10,20,20,512
2018,10,20,21,367
2018,10,20,22,471
2018,10,20,23,703
2018,10,21,0,221
2018,10,21,1,153
2018,10,21,2,123
2018,10,21,3,143
2018,10,21,4,165
2018,10,21,5,233
2018,10,21,6,377
2018,10,21,7,460
2018,10,21,8,459
2018,10,21,9,529
2018,10,21,10,551
2018,10,21,11,399
2018,10,21,12,591
2018,10,21,13,738
2018,10,21,14,703
2018,10,21,15,918
2018,10,21,16,779
2018,10,21,17,679
2018,10,21,18,575
2018,10,21,19,3074
2018,10,21,20,3132
2018,10,21,21,2053
2018,10,21,22,801
2018,10,21,23,693
2018,10,22,0,274
2018,10,22,1,148
2018,10,22,2,139
2018,10,22,3,212
2018,10,22,4,135
2018,10,22,5,166
2018,10,22,6,331
2018,10,22,7,655
2018,10,22,8,777
2018,10,22,9,1724
2018,10,22,10,1067
2018,10,22,11,1152
2018,10,22,12,766
2018,10,22,13,945
2018,10,22,14,722
2018,10,22,15,598
2018,10,22,16,840
2018,10,22,17,647
2018,10,22,18,549
2018,10,22,19,3477
2018,10,22,20,3324
2018,10,22,21,524
2018,10,22,22,612
2018,10,22,23,781
2018,10,23,0,223
2018,10,23,1,133
2018,10,23,2,112
2018,10,23,3,120
2018,10,23,4,153
2018,10,23,5,243
2018,10,23,6,251
2018,10,23,7,454
2018,10,23,8,827
2018,10,23,9,598
2018,10,23,10,695
2018,10,23,11,533
2018,10,23,12,530
2018,10,23,13,783
2018,10,23,14,635
2018,10,23,15,799
2018,10,23,16,644
2018,10,23,17,686
2018,10,23,18,504
2018,10,23,19,1531
2018,10,23,20,719
2018,10,23,21,476
2018,10,23,22,614
2018,10,23,23,692
2018,10,24,0,254
2018,10,24,1,125
2018,10,24,2,114
2018,10,24,3,120
2018,10,24,4,150
2018,10,24,5,185
2018,10,24,6,351
2018,10,24,7,659
2018,10,24,8,777
2018,10,24,9,679
2018,10,24,10,595
2018,10,24,11,553
2018,10,24,12,533
2018,10,24,13,813
2018,10,24,14,844
2018,10,24,15,966
2018,10,24,16,752
2018,10,24,17,513
2018,10,24,18,2771
2018,10,24,19,3237
2018,10,24,20,2473
2018,10,24,21,708
2018,10,24,22,1063
2018,10,24,23,1679
2018,10,25,0,348
2018,10,25,1,130
2018,10,25,2,156
2018,10,25,3,160
2018,10,25,4,157
2018,10,25,5,239
2018,10,25,6,399
2018,10,25,7,458
2018,10,25,8,959
2018,10,25,9,718
2018,10,25,10,504
2018,10,25,11,729
2018,10,25,12,720
2018,10,25,13,690
2018,10,25,14,677
2018,10,25,15,760
2018,10,25,16,685
2018,10,25,17,627
2018,10,25,18,564
2018,10,25,19,3308
2018,10,25,20,3838
2018,10,25,21,3924
2018,10,25,22,3993
2018,10,25,23,4195
2018,10,26,0,3502
2018,10,26,1,131
2018,10,26,2,150
2018,10,26,3,132
2018,10,26,4,129
2018,10,26,5,173
2018,10,26,6,255
2018,10,26,7,646
2018,10,26,8,1264
2018,10,26,9,4171
2018,10,26,10,4111
2018,10,26,11,4142
2018,10,26,12,4123
2018,10,26,13,4065
2018,10,26,14,4214
2018,10,26,15,2970
2018,10,26,16,628
2018,10,26,17,654
2018,10,26,18,395
2018,10,26,19,631
2018,10,26,20,819
2018,10,26,21,638
2018,10,26,22,488
2018,10,26,23,700
2018,10,27,0,233
2018,10,27,1,172
2018,10,27,2,163
2018,10,27,3,113
2018,10,27,4,182
2018,10,27,5,141
2018,10,27,6,190
2018,10,27,7,422
2018,10,27,8,713
2018,10,27,9,775
2018,10,27,10,646
2018,10,27,11,586
2018,10,27,12,908
2018,10,27,13,745
2018,10,27,14,821
2018,10,27,15,810
2018,10,27,16,669
2018,10,27,17,1383
2018,10,27,18,825
2018,10,27,19,390
2018,10,27,20,525
2018,10,27,21,495
2018,10,27,22,532
2018,10,27,23,715
2018,10,28,0,287
2018,10,28,1,240
2018,10,28,2,172
2018,10,28,3,226
2018,10,28,4,164
2018,10,28,5,159
2018,10,28,6,256
2018,10,28,7,316
2018,10,28,8,1563
2018,10,28,9,789
2018,10,28,10,1562
2018,10,28,11,528
2018,10,28,12,536
2018,10,28,13,555
2018,10,28,14,924
2018,10,28,15,915
2018,10,28,16,842
2018,10,28,17,893
2018,10,28,18,775
2018,10,28,19,564
2018,10,28,20,562
2018,10,28,21,674
2018,10,28,22,646
2018,10,28,23,612
2018,10,29,0,684
2018,10,29,1,207
2018,10,29,2,168
2018,10,29,3,133
2018,10,29,4,145
2018,10,29,5,182
2018,10,29,6,201
2018,10,29,7,354
2018,10,29,8,491
2018,10,29,9,704
2018,10,29,10,752
2018,10,29,11,740
2018,10,29,12,702
2018,10,29,13,907
2018,10,29,14,824
2018,10,29,15,721
2018,10,29,16,931
2018,10,29,17,907
2018,10,29,18,673
2018,10,29,19,597
2018,10,29,20,735
2018,10,29,21,633
2018,10,29,22,544
2018,10,29,23,536
2018,10,30,0,613
2018,10,30,1,172
2018,10,30,2,139
2018,10,30,3,161
2018,10,30,4,171
2018,10,30,5,165
2018,10,30,6,180
2018,10,30,7,291
2018,10,30,8,635
2018,10,30,9,778
2018,10,30,10,810
2018,10,30,11,665
2018,10,30,12,655
2018,10,30,13,617
2018,10,30,14,757
2018,10,30,15,617
2018,10,30,16,867
2018,10,30,17,1066
2018,10,30,18,921
2018,10,30,19,665
2018,10,30,20,609
2018,10,30,21,1230
2018,10,30,22,603
2018,10,30,23,583
2018,10,31,0,652
2018,10,31,1,265
2018,10,31,2,233
2018,10,31,3,252
2018,10,31,4,220
2018,10,31,5,240
2018,10,31,6,280
2018,10,31,7,469
2018,10,31,8,613
2018,10,31,9,694
2018,10,31,10,718
2018,10,31,11,976
2018,10,31,12,839
2018,10,31,13,923
2018,10,31,14,1030
2018,10,31,15,860
2018,10,31,16,1037
2018,10,31,17,639
2018,10,31,18,654
2018,10,31,19,528
2018,10,31,20,517
2018,10,31,21,534
2018,10,31,22,390
2018,10,31,23,524
2018,11,1,0,600
2018,11,1,1,265
2018,11,1,2,262
2018,11,1,3,229
2018,11,1,4,244
2018,11,1,5,201
2018,11,1,6,174
2018,11,1,7,328
2018,11,1,8,592
2018,11,1,9,751
2018,11,1,10,986
2018,11,1,11,1232
2018,11,1,12,950
2018,11,1,13,613
2018,11,1,14,896
2018,11,1,15,725
2018,11,1,16,967
2018,11,1,17,903
2018,11,1,18,840
2018,11,1,19,826
2018,11,1,20,858
2018,11,1,21,656
2018,11,1,22,521
2018,11,1,23,616
2018,11,2,0,850
2018,11,2,1,355
2018,11,2,2,251
2018,11,2,3,194
2018,11,2,4,245
2018,11,2,5,264
2018,11,2,6,292
2018,11,2,7,417
2018,11,2,8,700
2018,11,2,9,816
2018,11,2,10,1020
2018,11,2,11,817
2018,11,2,12,631
2018,11,2,13,1065
2018,11,2,14,1018
2018,11,2,15,886
2018,11,2,16,806
2018,11,2,17,929
2018,11,2,18,703
2018,11,2,19,621
2018,11,2,20,581
2018,11,2,21,793
2018,11,2,22,588
2018,11,2,23,660
2018,11,3,0,710
2018,11,3,1,318
2018,11,3,2,277
2018,11,3,3,239
2018,11,3,4,319
2018,11,3,5,280
2018,11,3,6,283
2018,11,3,7,391
2018,11,3,8,612
2018,11,3,9,713
2018,11,3,10,753
2018,11,3,11,675
2018,11,3,12,580
2018,11,3,13,660
2018,11,3,14,923
2018,11,3,15,1033
2018,11,3,16,936
2018,11,3,17,860
2018,11,3,18,695
2018,11,3,19,540
2018,11,3,20,366
2018,11,3,21,521
2018,11,3,22,489
2018,11,3,23,466
2018,11,4,0,702
2018,11,4,1,281
2018,11,4,2,283
2018,11,4,3,347
2018,11,4,4,283
2018,11,4,5,210
2018,11,4,6,202
2018,11,4,7,318
2018,11,4,8,490
2018,11,4,9,726
2018,11,4,10,677
2018,11,4,11,719
2018,11,4,12,782
2018,11,4,13,734
2018,11,4,14,791
2018,11,4,15,903
2018,11,4,16,888
2018,11,4,17,951
2018,11,4,18,2023
2018,11,4,19,1869
2018,11,4,20,692
2018,11,4,21,737
2018,11,4,22,621
2018,11,4,23,705
2018,11,5,0,789
2018,11,5,1,282
2018,11,5,2,171
2018,11,5,3,137
2018,11,5,4,167
2018,11,5,5,146
2018,11,5,6,203
2018,11,5,7,430
2018,11,5,8,761
2018,11,5,9,705
2018,11,5,10,917
2018,11,5,11,893
2018,11,5,12,1382
2018,11,5,13,1445
2018,11,5,14,1364
2018,11,5,15,1075
2018,11,5,16,1332
2018,11,5,17,1273
2018,11,5,18,1226
2018,11,5,19,698
2018,11,5,20,602
2018,11,5,21,689
2018,11,5,22,658
2018,11,5,23,848
2018,11,6,0,775
2018,11,6,1,310
2018,11,6,2,205
2018,11,6,3,237
2018,11,6,4,204
2018,11,6,5,264
2018,11,6,6,283
2018,11,6,7,482
2018,11,6,8,695
2018,11,6,9,674
2018,11,6,10,1262
2018,11,6,11,2154
2018,11,6,12,775
2018,11,6,13,756
2018,11,6,14,883
2018,11,6,15,833
2018,11,6,16,719
2018,11,6,17,743
2018,11,6,18,675
2018,11,6,19,521
2018,11,6,20,559
2018,11,6,21,613
2018,11,6,22,680
2018,11,6,23,505
2018,11,7,0,641
2018,11,7,1,299
2018,11,7,2,280
2018,11,7,3,292
2018,11,7,4,254
2018,11,7,5,243
2018,11,7,6,245
2018,11,7,7,380
2018,11,7,8,586
2018,11,7,9,714
2018,11,7,10,591
2018,11,7,11,758
2018,11,7,12,715
2018,11,7,13,773
2018,11,7,14,833
2018,11,7,15,920
2018,11,7,16,883
2018,11,7,17,814
2018,11,7,18,628
2018,11,7,19,643
2018,11,7,20,703
2018,11,7,21,603
2018,11,7,22,687
2018,11,7,23,912
2018,11,8,0,702
2018,11,8,1,260
2018,11,8,2,219
2018,11,8,3,161
2018,11,8,4,192
2018,11,8,5,236
2018,11,8,6,289
2018,11,8,7,429
2018,11,8,8,719
2018,11,8,9,712
2018,11,8,10,742
2018,11,8,11,824
2018,11,8,12,710
2018,11,8,13,892
2018,11,8,14,958
2018,11,8,15,832
2018,11,8,16,888
2018,11,8,17,1058
2018,11,8,18,576
2018,11,8,19,785
2018,11,8,20,686
2018,11,8,21,633
2018,11,8,22,666
2018,11,8,23,584
2018,11,9,0,734
2018,11,9,1,239
2018,11,9,2,265
2018,11,9,3,231
2018,11,9,4,265
2018,11,9,5,393
2018,11,9,6,271
2018,11,9,7,376
2018,11,9,8,592
2018,11,9,9,598
2018,11,9,10,734
2018,11,9,11,704
2018,11,9,12,745
2018,11,9,13,792
2018,11,9,14,700
2018,11,9,15,755
2018,11,9,16,720
2018,11,9,17,816
2018,11,9,18,549
2018,11,9,19,563
2018,11,9,20,598
2018,11,9,21,626
2018,11,9,22,579
2018,11,9,23,837
2018,11,10,0,785
2018,11,10,1,363
2018,11,10,2,287
2018,11,10,3,301
2018,11,10,4,217
2018,11,10,5,225
2018,11,10,6,261
2018,11,10,7,412
2018,11,10,8,487
2018,11,10,9,673
2018,11,10,10,779
2018,11,10,11,778
2018,11,10,12,727
2018,11,10,13,807
2018,11,10,14,887
2018,11,10,15,721
2018,11,10,16,626
2018,11,10,17,794
2018,11,10,18,729
2018,11,10,19,915
2018,11,10,20,530
2018,11,10,21,636
2018,11,10,22,597
2018,11,10,23,599
2018,11,11,0,784
2018,11,11,1,374
2018,11,11,2,216
2018,11,11,3,249
2018,11,11,4,218
2018,11,11,5,314
2018,11,11,6,264
2018,11,11,7,326
2018,11,11,8,474
2018,11,11,9,604
2018,11,11,10,877
2018,11,11,11,736
2018,11,11,12,668
2018,11,11,13,800
2018,11,11,14,772
2018,11,11,15,860
2018,11,11,16,945
2018,11,11,17,886
2018,11,11,18,730
2018,11,11,19,817
2018,11,11,20,681
2018,11,11,21,729
2018,11,11,22,567
2018,11,11,23,591
2018,11,12,0,703
2018,11,12,1,294
2018,11,12,2,230
2018,11,12,3,226
2018,11,12,4,242
2018,11,12,5,286
2018,11,12,6,284
2018,11,12,7,433
2018,11,12,8,656
2018,11,12,9,809
2018,11,12,10,1014
2018,11,12,11,788
2018,11,12,12,670
2018,11,12,13,967
2018,11,12,14,653
2018,11,12,15,697
2018,11,12,16,732
2018,11,12,17,978
2018,11,12,18,765
2018,11,12,19,643
2018,11,12,20,658
2018,11,12,21,628
2018,11,12,22,577
2018,11,12,23,603
2018,11,13,0,694
2018,11,13,1,338
2018,11,13,2,244
2018,11,13,3,188
2018,11,13,4,180
2018,11,13,5,278
2018,11,13,6,282
2018,11,13,7,393
2018,11,13,8,557
2018,11,13,9,1053
2018,11,13,10,1192
2018,11,13,11,618
2018,11,13,12,555
2018,11,13,13,531
2018,11,13,14,610
2018,11,13,15,761
2018,11,13,16,873
2018,11,13,17,771
2018,11,13,18,809
2018,11,13,19,628
2018,11,13,20,700
2018,11,13,21,727
2018,11,13,22,520
2018,11,13,23,550
2018,11,14,0,771
2018,11,14,1,277
2018,11,14,2,231
2018,11,14,3,181
2018,11,14,4,195
2018,11,14,5,218
2018,11,14,6,295
2018,11,14,7,370
2018,11,14,8,740
2018,11,14,9,871
2018,11,14,10,796
2018,11,14,11,722
2018,11,14,12,636
2018,11,14,13,837
2018,11,14,14,812
2018,11,14,15,799
2018,11,14,16,936
2018,11,14,17,805
2018,11,14,18,662
2018,11,14,19,542
2018,11,14,20,569
2018,11,14,21,566
2018,11,14,22,604
2018,11,14,23,584
2018,11,15,0,688
2018,11,15,1,262
2018,11,15,2,203
2018,11,15,3,210
2018,11,15,4,248
